Date,mun_geocod,mun_nome,mun_lat,mun_lon,mun_uf_nome,co_ppb,no2_ppb,o3_ppb,pm25_ugm3,so2_ugm3,precipitacao_mmdia,temperatura_c,umidade_relativa_percentual,vento_direcao_grau,vento_velocidade_ms
5/9/2008,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,81.325,1.85,18.875,10.125,2.225,2,25.775,88.75,107,2.3
5/10/2008,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,77.725,1.75,18.3,8.475,1.9,10,25.6,90.75,113,2.5
5/11/2008,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,79.425,1.175,17.7,9.8,1.65,1,26.15,86.25,149,4.375
5/12/2008,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,73.375,0.875,22.1,10.575,1.4,1,25.875,88.75,153.25,6.15
5/13/2008,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,64.675,0.825,23.925,10.125,1.3,6,24.625,93.25,156,6.25
5/14/2008,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,68.05,0.9,23.5,9.975,1.5,14,24.925,87,157.5,6.525
5/15/2008,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,66.225,0.95,22.475,8.7,1.475,7,24.075,94.75,157,5.65
5/16/2008,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,69.925,1.1,19.875,5.85,1.525,9,26.325,84.75,142,4.35
5/17/2008,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,72.075,1.125,17.5,5.325,1.675,4,26.775,81.5,132.25,4.05
5/18/2008,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,74.225,0.825,18.1,8.925,1.35,1,26.125,86,144,5.1
5/19/2008,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,88.975,1.35,20,4.85,2.025,0,26.225,81,143,3.725
5/20/2008,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,91.475,1.1,21.6,5.375,1.675,0,26.55,79.25,145.5,3.975
5/21/2008,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,89.65,1.075,22.375,9.525,1.75,0,26.775,78.5,126.75,3.7
5/22/2008,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,73.1,1.45,20.225,9.25,1.95,1,26.375,82.25,143,3.675
5/23/2008,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,84.625,1.15,18.775,7.475,1.775,6,26.425,79.25,136.5,4.4
5/24/2008,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,88.475,1.65,17.925,4.975,2.175,1,26.35,79,133.5,3.35
5/25/2008,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,80.4,1.3,18.6,6.55,1.85,0,26.15,84.25,141.75,3.5
5/26/2008,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,82.025,1.4,18.95,6.95,2,0,26.375,84.75,147.75,2.975
5/27/2008,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,67.075,1.2,18.975,8.375,1.675,0,24.825,93.25,151,3.075
5/28/2008,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,71.6,1.05,20.025,8.525,1.5,7,25.125,87.75,143.5,4.95
5/29/2008,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,73.425,0.925,20.95,9.725,1.45,1,25.375,85.5,140,4.975
5/30/2008,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,68.75,0.8,20.825,9.525,1.325,5,25.325,90.75,143,5.125
5/31/2008,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,65.625,0.825,21.2,8.8,1.35,2,24.7,90.25,144.5,5.875
6/1/2008,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,68.3,0.725,22.125,9.125,1.2,36,25.75,81.25,142.75,6
6/2/2008,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,79.55,0.775,24.85,8.65,1.45,0,25.7,78.25,159,6.15
6/3/2008,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,71.6,0.9,23.1,7.55,1.475,1,25.1,83.5,150.75,5.65
6/4/2008,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,71.15,1.125,20.575,8.2,1.55,11,24.275,93.75,140.75,4.1
6/5/2008,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,72.775,1.175,19.975,7.4,1.525,10,24.75,90.75,140.25,3.225
6/6/2008,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,61.325,0.725,22.275,8.5,1.125,2,25.4,87.5,141.5,5.95
6/7/2008,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,62.3,0.75,24.775,8.825,1.2,0,25.8,85.25,139.25,6.375
6/8/2008,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,65.925,0.675,25.325,9.175,1.15,5,24.175,92,133.75,5.85
6/9/2008,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,66.325,0.7,24.95,9.725,1.15,9,24.325,93.25,144,6.625
6/10/2008,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,68.55,0.625,26.575,9.575,1.1,1,25.225,81.5,143,6.725
6/11/2008,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,71.25,0.7,26.125,5.9,1.25,0,25.975,79.5,144.25,5.975
6/12/2008,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,71.75,0.875,25.725,8.475,1.475,1,25.55,80,153.5,6.475
6/13/2008,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,65.55,0.775,26.625,6.4,1.375,2,25.7,78.25,154,6.1
6/14/2008,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,63.15,0.775,26.15,7.4,1.375,12,25.15,83.5,149.5,5.6
6/15/2008,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,62.95,0.75,24.65,7.45,1.2,2,24.475,90.75,134.75,4.975
6/16/2008,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,68.625,1,24.35,5.75,1.4,16,24.6,90.25,142.5,4.275
6/17/2008,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,64.575,0.725,24.9,5.975,1.125,8,24.525,90.5,148.5,5.55
6/18/2008,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,70.85,0.625,26.325,5.625,1.15,1,25.175,83,148.25,6.2
6/19/2008,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,76.95,0.925,28.25,3.55,1.65,0,25.225,76.75,152.75,4.975
6/20/2008,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,66.4,0.725,24.975,9.125,1.225,0,25.45,81,151.25,6.85
6/21/2008,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,85.7,0.775,26.625,8.675,1.3,0,24.45,78.25,154.5,5.625
6/22/2008,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,82.525,1.025,25.2,5.5,1.625,2,24.65,84.75,145,4.05
6/23/2008,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,81.15,1.075,24.45,8.95,1.5,6,25.75,82.5,127.75,3.475
6/24/2008,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,76.8,0.8,25.55,9.25,1.325,1,25.2,84.25,147,5.275
6/25/2008,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,70.675,0.8,25.875,8.35,1.35,0,25.275,79.5,150,6.275
6/26/2008,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,77.6,0.7,26.95,7.4,1.225,0,25.375,78.75,149,6
6/27/2008,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,72.825,0.775,26.4,7.025,1.325,0,24.8,82.5,151.5,7.2
6/28/2008,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,67.35,0.675,25.5,8.525,1.15,2,25.15,82.25,147,7.3
6/29/2008,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,66.025,0.625,25.325,7.6,1.1,0,25.5,77.5,147.75,7.2
6/30/2008,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,68.95,0.75,25.475,7.1,1.225,0,24.175,87.5,156.5,7.25
6/1/2008,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,69.3,0.8,21.975,9.175,1.35,36,25.5,81.25,144,5.65
6/2/2008,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,80.375,0.875,24.625,8.75,1.575,0,25.55,78.25,159.75,5.775
6/3/2008,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,72.525,1.025,22.85,7.725,1.6,1,24.975,83.5,151,5.225
6/4/2008,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,73.275,1.3,20.25,8.55,1.775,11,24.1,94.25,142.25,3.8
6/5/2008,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,75.125,1.325,19.525,7.8,1.75,10,24.75,91.25,144.25,3
6/6/2008,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,62.525,0.8,22.1,8.725,1.275,2,25.25,87.75,142.25,5.625
6/7/2008,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,63.2,0.8,24.6,9,1.3,0,25.6,85.25,140.25,5.975
6/8/2008,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,67.175,0.775,25.175,9.35,1.25,5,23.875,92.75,135.25,5.5
6/9/2008,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,67.55,0.775,24.775,9.85,1.275,9,24.075,93.75,145,6.25
6/10/2008,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,69.4,0.7,26.4,9.575,1.225,1,25.075,81.25,144,6.25
6/11/2008,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,72.35,0.775,26.05,5.875,1.375,0,25.8,79,145.5,5.55
6/12/2008,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,72.4,0.95,25.7,8.625,1.575,1,25.475,79.5,154.5,6.025
6/13/2008,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,66.1,0.825,26.5,6.45,1.45,2,25.65,77,155.5,5.7
6/14/2008,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,64.25,0.85,25.9,7.575,1.5,12,25.025,83.25,150.75,5.275
6/15/2008,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,64.15,0.85,24.275,7.775,1.35,2,24.225,91.25,136.25,4.625
6/16/2008,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,69.55,1.125,24,5.95,1.575,16,24.575,90.25,143.75,4.025
6/17/2008,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,65.3,0.85,24.65,6.225,1.25,8,24.3,91.5,149.25,5.225
6/18/2008,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,71.85,0.725,26.15,5.725,1.275,1,25.05,82.75,149.25,5.75
6/19/2008,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,78.325,1.025,27.95,3.825,1.775,0,25.075,76.5,153.25,4.55
6/20/2008,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,67.425,0.775,24.775,9.275,1.325,0,25.225,81,151.75,6.425
6/21/2008,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,86.475,0.825,26.475,8.675,1.4,0,24.225,78.25,154.75,5.2
6/22/2008,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,83.875,1.125,24.95,5.675,1.775,2,24.55,84.75,147.25,3.775
6/23/2008,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,83.1,1.225,24,9.325,1.75,6,25.625,82,129.75,3.2
6/24/2008,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,77.875,0.9,25.275,9.5,1.45,1,25.1,84,148.5,5
6/25/2008,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,71.55,0.85,25.675,8.4,1.45,0,25.05,79.25,150.5,5.85
6/26/2008,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,78.5,0.775,26.75,7.45,1.375,0,25.2,78.5,149.75,5.55
6/27/2008,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,73.825,0.825,26.25,7.2,1.425,0,24.625,81.75,152.25,6.775
6/28/2008,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,68.275,0.75,25.325,8.625,1.25,2,25.025,82.25,148,6.925
6/29/2008,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,66.7,0.675,25.125,7.65,1.15,0,25.325,77.25,148,6.7
6/30/2008,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,69.55,0.8,25.3,7.275,1.325,0,23.975,87.5,157.25,6.775
7/1/2008,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,69.3,0.75,24.95,8.825,1.025,72,23.775,94.75,129.5,5.9
7/2/2008,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,66.95,0.65,27.925,10.2,1.1,0,24.7,85.25,148.25,7.175
7/3/2008,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,71.725,0.75,29.175,8.875,1.325,0,24.55,80,154,6.925
7/4/2008,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,73.075,0.825,27.6,7.4,1.375,0,24.975,78.75,148.25,5.8
7/5/2008,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,85.15,0.975,24.625,6.85,1.525,0,24.05,88,155.25,4.525
7/6/2008,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,79.55,0.625,26.925,6.225,0.925,0,24.25,91.5,125.5,5.375
7/7/2008,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,74.075,0.675,24.525,7.2,1.125,0,24.725,85.25,149.5,6.175
7/8/2008,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,80.575,0.75,25.325,6.225,1.3,0,24.325,84.5,149.75,6.7
7/9/2008,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,74.35,0.725,24.5,6.975,1.15,2,24.025,87.25,143.75,6.75
7/10/2008,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,76.725,0.75,26.275,6.925,1.2,0,25.125,82.75,136.5,6.225
7/11/2008,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,80.85,0.8,24.85,10.15,1.25,1,25.4,84,144.25,6.175
7/12/2008,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,75.05,0.675,25.225,9.85,1.05,1,24.55,88.25,154,7.05
7/13/2008,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,68.05,0.775,27.05,7.25,1.325,3,24.525,81.5,163.5,7.525
7/14/2008,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,69.375,0.675,28.275,6.975,1.35,12,24.9,73,163.25,7.225
7/15/2008,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,72.175,0.775,26.95,6.825,1.4,1,24.525,79.25,158,6.775
7/16/2008,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,71.075,0.725,26.35,7.4,1.125,9,23.7,91.5,157.5,6.95
7/17/2008,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,74.125,0.675,25.6,7.55,1.05,4,24.35,89.5,144.25,6.325
7/18/2008,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,75.25,0.675,25.8,9.65,1.1,2,24.775,87.5,132.25,5.975
7/19/2008,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,70.35,0.625,26.475,8.775,1.075,1,25.25,81,135.5,6.15
7/20/2008,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,82.6,0.7,29.2,7.55,1.125,0,24.8,83,144.5,7.2
7/21/2008,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,95.9,0.625,33.075,10.075,0.975,1,24.65,85.5,141,6.475
7/22/2008,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,89,0.55,33.975,10.5,0.925,1,25.225,82.75,141.75,6.9
7/23/2008,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,85.925,0.65,33.325,11.35,1.175,7,24.9,79.5,150.25,7.075
7/24/2008,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,80.225,0.75,30.5,8.625,1.275,1,24.35,85.25,145.75,6.925
7/25/2008,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,76.425,0.8,29.125,6.875,1.2,1,23.925,92,136.5,5.05
7/26/2008,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,79.25,0.85,28.125,7.325,1.225,4,24.075,92,128.75,4.525
7/27/2008,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,69.675,0.675,30,6.075,1.05,2,23.75,92,141,6.075
7/28/2008,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,68.425,0.575,31.875,8.2,1,3,24.775,83.5,144.5,7.25
7/29/2008,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,76.575,0.75,31.625,6.45,1.275,0,23.825,81.5,151,7.15
7/30/2008,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,76.45,0.65,31.575,6.975,1.1,2,24.3,83,152.75,6.85
7/31/2008,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,74.975,0.65,32.525,6.525,1.175,1,24.875,78.75,148.25,7.15
7/1/2008,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,69.475,0.825,24.525,9.3,1.175,72,23.625,95.25,130.75,5.65
7/2/2008,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,67.825,0.775,27.725,10.425,1.225,0,24.45,85.75,148.75,6.725
7/3/2008,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,72.6,0.8,29.025,8.95,1.475,0,24.425,80,154.75,6.425
7/4/2008,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,74.275,0.9,27.375,7.6,1.475,0,24.875,78.25,148.5,5.375
7/5/2008,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,86.375,1.075,24.35,7.075,1.65,0,23.9,88.5,156.5,4.2
7/6/2008,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,79.875,0.725,26.65,6.325,1.025,0,24.125,91.75,126,5.025
7/7/2008,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,75.125,0.775,24.3,7.375,1.225,0,24.55,85.25,151.25,5.775
7/8/2008,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,81.725,0.875,25.075,6.475,1.45,0,24.075,85,150.25,6.275
7/9/2008,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,75,0.8,24.325,7.2,1.275,2,23.85,87.75,144,6.325
7/10/2008,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,77.525,0.85,25.925,7.15,1.35,0,24.925,83.5,138.25,5.775
7/11/2008,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,81.625,0.875,24.65,10.325,1.35,1,25.25,83.75,145,5.8
7/12/2008,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,76,0.725,25.05,9.975,1.15,1,24.45,88,155.75,6.65
7/13/2008,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,68.625,0.85,26.9,7.275,1.375,3,24.3,81,164.5,7.05
7/14/2008,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,70.075,0.75,28.125,7.025,1.425,12,24.675,72.5,163.5,6.7
7/15/2008,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,72.8,0.825,26.775,6.85,1.45,1,24.4,78.5,159.5,6.375
7/16/2008,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,71.3,0.75,26.05,7.475,1.225,9,23.575,91.5,158.5,6.6
7/17/2008,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,74.975,0.725,25.375,7.65,1.15,4,24.225,89.75,145.25,5.925
7/18/2008,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,75.825,0.8,25.375,9.925,1.225,2,24.6,88.25,133.25,5.575
7/19/2008,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,71.075,0.7,26.2,8.8,1.175,1,25.125,80.75,135.25,5.7
7/20/2008,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,83.225,0.725,28.95,7.6,1.225,0,24.625,82.5,145.75,6.725
7/21/2008,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,96.35,0.725,32.825,10.1,1.05,1,24.4,85.5,142,6.025
7/22/2008,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,89.925,0.6,33.95,10.525,1.025,1,25.025,82.5,142,6.5
7/23/2008,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,86.35,0.7,33.25,11.35,1.25,7,24.7,79,150.75,6.6
7/24/2008,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,81.175,0.8,30.325,8.675,1.35,1,24.3,85,146.75,6.475
7/25/2008,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,78.05,0.925,28.8,7.125,1.4,1,23.75,92.75,138.5,4.675
7/26/2008,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,80.5,0.975,27.7,7.625,1.4,4,23.975,92.25,130,4.25
7/27/2008,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,70.375,0.725,29.825,6.325,1.175,2,23.7,91.5,142,5.725
7/28/2008,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,69.225,0.625,31.825,8.225,1.125,3,24.625,83.25,145.25,6.825
7/29/2008,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,77.8,0.825,31.425,6.45,1.35,0,23.6,81.25,152.25,6.7
7/30/2008,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,77.45,0.7,31.525,7,1.2,2,24.25,82.5,153.5,6.45
7/31/2008,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,75.9,0.7,32.3,6.65,1.275,1,24.725,78.5,148.75,6.625
8/1/2008,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,82.225,0.725,31.675,5.375,1.35,0,24.75,77.25,148,6.025
8/2/2008,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,88.35,0.75,31.375,7.625,1.175,11,24.2,88,116.25,4.4
8/3/2008,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,89.9,0.975,31.225,6.55,1.4,4,25.55,82,105,3.475
8/4/2008,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,86.325,0.775,30.55,6.975,1.25,0,25.575,81,129.5,4.325
8/5/2008,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,84.775,0.675,29.275,5.25,1.125,2,25.175,82.5,137.75,6.2
8/6/2008,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,75.05,0.7,32.075,5.725,1.225,0,24.325,81.75,141.25,6.525
8/7/2008,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,84.225,0.7,30.425,7.175,1.025,9,23.75,94.5,117.75,5.275
8/8/2008,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,72.975,0.625,28.425,7.425,1,11,24.175,92.25,133,4.65
8/9/2008,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,74,0.65,31.5,6.1,1.075,0,24.85,81,153.25,6.3
8/10/2008,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,78.6,0.625,31.6,7.525,1.175,0,25.15,79.5,142.25,5.95
8/11/2008,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,79.625,0.725,28.975,7.65,1.25,1,24.3,88.75,144,5.625
8/12/2008,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,79.625,0.775,29,8.8,1.225,1,24.475,87.5,140,5.95
8/13/2008,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,90.4,0.625,32.775,9.375,1.075,3,25.075,77.75,142,6.475
8/14/2008,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,98.075,0.75,32.925,8.95,1.25,12,25.05,75.75,149.75,6.675
8/15/2008,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,93.475,0.625,35.125,12.25,1.1,0,25.25,78.25,150,6.775
8/16/2008,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,85.8,0.75,31.9,9.25,1.35,8,24.975,78.75,145,5.3
8/17/2008,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,74,0.65,30.125,9.3,1,7,24.175,87.75,145.25,6.3
8/18/2008,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,69.9,0.575,32.4,8.625,1.05,2,24.75,77,154.25,7.575
8/19/2008,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,75.025,0.65,32.825,8,1.2,0,24.375,77.25,151.5,6.95
8/20/2008,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,70.425,0.675,31.1,9.25,1.175,0,24.625,82.5,146.75,7
8/21/2008,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,65.775,0.6,29.225,5.8,1.175,1,25.025,80.25,148.25,7.05
8/22/2008,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,70.425,0.65,28.025,8.45,1,2,24.925,85.25,137.5,6.775
8/23/2008,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,74.025,0.675,29.45,4.375,1.175,7,24.9,79.5,147,6.45
8/24/2008,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,77.575,0.675,30.175,6.3,1.25,1,25,77,150,6.625
